id,installation_type,imo,vessel_name,start_date,end_date,installation time,latitude,longitude,windfarm_name,turbine_id,turbine_latitude,turbine_longitude,,,
9258566,turbine,9621704,Wind Osprey,6/4/2016 16:00,6/4/2016 23:00,,54.0048,6.05616,Gemini,9131845,54.00447,6.05581,,,
9258570,turbine,9621704,Wind Osprey,6/8/2016 19:00,6/9/2016 15:01,,54.03463,6.06332,Gemini,9131707,54.03548,6.0638,,,
9258572,turbine,9621704,Wind Osprey,6/9/2016 16:22,6/10/2016 11:10,,54.0391,6.076,Gemini,9131693,54.03941,6.0752,,,
9258574,turbine,9621704,Wind Osprey,6/10/2016 13:04,6/11/2016 8:10,,54.01633,6.07534,Gemini,9131783,54.01685,6.07483,,,
9258576,turbine,9621704,Wind Osprey,6/11/2016 9:22,6/12/2016 5:02,,54.02126,6.08573,Gemini,9131771,54.02186,6.08562,,,
9258579,turbine,9621704,Wind Osprey,6/12/2016 8:32,6/13/2016 6:02,,54.03287,6.07902,Gemini,9131721,54.03372,6.07862,,,
9258581,turbine,9621704,Wind Osprey,6/13/2016 8:01,6/14/2016 2:00,,54.00482,6.08276,Gemini,9131847,54.00435,6.08179,,,
9258583,turbine,9621704,Wind Osprey,6/14/2016 3:01,6/15/2016 0:00,,54.01541,6.08912,Gemini,9131791,54.01606,6.08916,,,
9258585,turbine,9621704,Wind Osprey,6/15/2016 2:03,6/15/2016 23:00,,54.04548,6.07271,Gemini,9131665,54.04516,6.0721,,,
9258591,turbine,9621704,Wind Osprey,6/22/2016 5:00,6/23/2016 6:00,,54.05099,5.90166,Gemini,9131637,54.05072,5.90112,,,
9258594,turbine,9621704,Wind Osprey,6/23/2016 8:02,6/24/2016 4:01,,54.04011,5.90901,Gemini,9131695,54.03907,5.90792,,,
9258596,turbine,9621704,Wind Osprey,6/24/2016 5:00,6/25/2016 1:00,,54.03718,5.92452,Gemini,9131703,54.0368,5.92321,,,
9258599,turbine,9621704,Wind Osprey,6/25/2016 3:09,6/26/2016 0:03,,54.04246,5.92145,Gemini,9131677,54.04225,5.92032,,,
9258601,turbine,9621704,Wind Osprey,6/26/2016 1:03,6/27/2016 8:00,,54.04775,5.91837,Gemini,9131653,54.04734,5.91733,,,
9258603,turbine,9621704,Wind Osprey,6/27/2016 9:01,6/28/2016 7:11,,54.05306,5.91538,Gemini,9131629,54.05271,5.91441,,,
9258605,turbine,9621704,Wind Osprey,6/28/2016 9:22,6/29/2016 11:02,,54.0583,5.91227,Gemini,9131605,54.05789,5.91144,,,
9258607,turbine,9621704,Wind Osprey,6/29/2016 12:41,6/30/2016 23:43,,54.06338,5.90924,Gemini,9131583,54.06336,5.9084,,,
9258612,turbine,9621704,Wind Osprey,7/8/2016 14:00,7/12/2016 21:00,,54.05854,5.84821,Gemini,9131601,54.05826,5.84723,,,
9258614,turbine,9621704,Wind Osprey,7/12/2016 22:00,7/13/2016 22:01,,54.05314,5.83731,Gemini,9131633,54.05157,5.83753,,,
9258616,turbine,9621704,Wind Osprey,7/13/2016 23:03,7/16/2016 0:04,,54.04696,5.84454,Gemini,9131657,54.04655,5.84365,,,
9258618,turbine,9621704,Wind Osprey,7/16/2016 1:00,7/17/2016 2:01,,54.04184,5.85057,Gemini,9131681,54.04101,5.84932,,,
9258620,turbine,9621704,Wind Osprey,7/17/2016 3:31,7/17/2016 23:01,,54.04008,5.88093,Gemini,9131691,54.03978,5.88041,,,
9258623,turbine,9621704,Wind Osprey,7/18/2016 1:00,7/18/2016 20:07,,54.04997,5.87219,Gemini,9131643,54.04982,5.87111,,,
9258625,turbine,9621704,Wind Osprey,7/18/2016 21:07,7/19/2016 15:43,,54.05489,5.86779,Gemini,9131619,54.05451,5.86659,,,
9258627,turbine,9621704,Wind Osprey,7/19/2016 17:57,7/21/2016 6:00,,54.06302,5.89344,Gemini,9131587,54.06205,5.89283,,,
9258633,turbine,9621704,Wind Osprey,7/24/2016 6:00,7/25/2016 3:02,,54.02474,5.88676,Gemini,9131761,54.02503,5.88615,,,
9258636,turbine,9621704,Wind Osprey,7/25/2016 5:01,7/26/2016 0:01,,54.02691,5.86971,Gemini,9131753,54.02614,5.86928,,,
9258639,turbine,9621704,Wind Osprey,7/26/2016 2:02,7/27/2016 0:02,,54.01539,5.8813,Gemini,9131795,54.0157,5.88078,,,
9258642,turbine,9621704,Wind Osprey,7/27/2016 2:00,7/28/2016 5:00,,54.00556,5.90527,Gemini,9131833,54.00532,5.90435,,,
9258644,turbine,9621704,Wind Osprey,7/28/2016 7:33,7/29/2016 2:00,,54.02849,5.8805,Gemini,9131737,54.0297,5.88086,,,
9258646,turbine,9621704,Wind Osprey,7/29/2016 3:03,7/29/2016 23:11,,54.03131,5.86327,Gemini,9131731,54.03127,5.86211,,,
9258649,turbine,9621704,Wind Osprey,7/30/2016 2:29,7/30/2016 19:09,,54.02536,5.85502,Gemini,9131757,54.02561,5.8541,,,
9258651,turbine,9621704,Wind Osprey,7/30/2016 20:00,7/31/2016 14:00,,54.02108,5.86124,Gemini,9131781,54.02038,5.86047,,,
9258656,turbine,9621704,Wind Osprey,8/3/2016 20:00,8/5/2016 15:03,,54.02554,5.90137,Gemini,9131759,54.02509,5.90026,,,
9258658,turbine,9621704,Wind Osprey,8/5/2016 16:12,8/6/2016 11:21,,54.02005,5.90541,Gemini,9131855,54.02107,5.90356,,,
9258660,turbine,9621704,Wind Osprey,8/6/2016 14:30,8/8/2016 0:01,,54.02162,5.91821,Gemini,9131769,54.02205,5.91763,,,
9258662,turbine,9621704,Wind Osprey,8/8/2016 1:00,8/10/2016 16:06,,54.01596,5.92214,Gemini,9131787,54.0163,5.92167,,,
9258664,turbine,9621704,Wind Osprey,8/10/2016 19:30,8/11/2016 19:00,,54.01476,5.90933,Gemini,9131805,54.01493,5.9078,,,
9258666,turbine,9621704,Wind Osprey,8/11/2016 21:00,8/12/2016 21:10,,54.00996,5.91358,Gemini,9131827,54.01003,5.91255,,,
9258669,turbine,9621704,Wind Osprey,8/12/2016 23:01,8/14/2016 0:00,,54.00919,5.89971,Gemini,9131829,54.01,5.89907,,,
9258672,turbine,9621704,Wind Osprey,8/14/2016 2:02,8/14/2016 21:00,,54.02015,5.89138,Gemini,9131803,54.01516,5.89437,,,
9258731,foundation,9621704,Wind Osprey,4/17/2018 19:15,4/18/2018 11:52,,54.43973,6.33468,Albatros / Hohe See,9125191,54.43919,6.33333,,,
9258737,foundation,9621704,Wind Osprey,4/21/2018 9:07,4/28/2018 23:39,,54.44719,6.32024,Albatros / Hohe See,9125173,54.44659,6.31867,,,
9258743,foundation,9621704,Wind Osprey,5/1/2018 16:30,5/3/2018 19:33,,54.4323,6.34222,Albatros / Hohe See,9125207,54.43188,6.34081,,,
9258745,foundation,9621704,Wind Osprey,5/3/2018 21:35,5/4/2018 23:33,,54.42431,6.35815,Albatros / Hohe See,9125219,54.42398,6.35672,,,
9258747,foundation,9621704,Wind Osprey,5/5/2018 0:36,5/6/2018 4:10,,54.42979,6.35278,Albatros / Hohe See,9125209,54.42922,6.35158,,,
9258760,foundation,9621704,Wind Osprey,5/11/2018 18:26,5/12/2018 11:22,,54.41813,6.36206,Albatros / Hohe See,9125227,54.41738,6.36081,,,
9258766,foundation,9621704,Wind Osprey,5/14/2018 12:38,5/15/2018 4:12,,54.40241,6.37304,Albatros / Hohe See,9125247,54.40341,6.37377,,,
9258769,foundation,9621704,Wind Osprey,5/15/2018 6:24,5/16/2018 5:08,,54.38848,6.36882,Albatros / Hohe See,9125257,54.3898,6.36867,,,
9258772,foundation,9621704,Wind Osprey,5/16/2018 8:14,5/18/2018 10:32,,54.39709,6.36852,Albatros / Hohe See,9125253,54.39728,6.37143,,,
9258778,foundation,9621704,Wind Osprey,5/20/2018 21:12,5/22/2018 10:36,,54.39509,6.36282,Albatros / Hohe See,9125255,54.39494,6.36164,,,
9258783,foundation,9621704,Wind Osprey,5/26/2018 11:00,5/27/2018 11:29,,54.40934,6.35291,Albatros / Hohe See,9125239,54.40967,6.3558,,,
9258785,foundation,9621704,Wind Osprey,5/27/2018 13:16,5/28/2018 11:00,,54.40505,6.35748,Albatros / Hohe See,9125245,54.405,6.3608,,,
9258791,foundation,9621704,Wind Osprey,6/1/2018 5:11,6/2/2018 1:25,,54.42208,6.316,Albatros / Hohe See,9125221,54.42212,6.3186,,,
9258795,foundation,9621704,Wind Osprey,6/3/2018 13:52,6/4/2018 13:14,,54.39848,6.35253,Albatros / Hohe See,9125251,54.39838,6.35503,,,
9258798,foundation,9621704,Wind Osprey,6/4/2018 16:00,6/10/2018 9:13,,54.40635,6.34037,Albatros / Hohe See,9125243,54.40618,6.34285,,,
9258800,foundation,9621704,Wind Osprey,6/10/2018 18:19,6/11/2018 3:53,,54.40243,6.34646,Albatros / Hohe See,9125249,54.40229,6.34933,,,
9258808,foundation,9621704,Wind Osprey,6/14/2018 15:25,6/16/2018 9:46,,54.41085,6.33851,Albatros / Hohe See,9125237,54.41019,6.33703,,,
9258812,foundation,9621704,Wind Osprey,6/16/2018 17:09,6/17/2018 19:28,,54.41478,6.33243,Albatros / Hohe See,9125233,54.41439,6.33111,,,
9258820,foundation,9621704,Wind Osprey,6/21/2018 22:27,6/24/2018 11:37,,54.42543,6.36728,Albatros / Hohe See,9125215,54.42547,6.37032,,,
9258824,foundation,9621704,Wind Osprey,6/25/2018 12:29,6/26/2018 11:00,,54.41591,6.37454,Albatros / Hohe See,9125231,54.41566,6.37781,,,
9258828,foundation,9621704,Wind Osprey,6/28/2018 2:00,6/29/2018 3:00,,54.42957,6.37877,Albatros / Hohe See,9125211,54.42888,6.38137,,,
9258830,foundation,9621704,Wind Osprey,6/29/2018 4:00,6/30/2018 9:25,,54.4336,6.37197,Albatros / Hohe See,9125205,54.43221,6.37222,,,
9258841,foundation,9621704,Wind Osprey,7/3/2018 23:08,7/4/2018 21:34,,54.43524,6.36388,Albatros / Hohe See,9125195,54.43654,6.36587,,,
9258845,foundation,9621704,Wind Osprey,7/5/2018 21:00,7/6/2018 19:06,,54.43634,6.34652,Albatros / Hohe See,9125193,54.43685,6.34827,,,
9258853,foundation,9621704,Wind Osprey,7/8/2018 13:05,7/11/2018 3:16,,54.44287,6.29842,Albatros / Hohe See,9125183,54.44301,6.30115,,,
9258855,foundation,9621704,Wind Osprey,7/11/2018 16:27,7/12/2018 0:00,,54.45024,6.28874,Albatros / Hohe See,9125167,54.45018,6.29143,,,
9258861,foundation,9621704,Wind Osprey,7/14/2018 7:28,7/15/2018 5:00,,54.45641,6.31499,Albatros / Hohe See,9125153,54.45622,6.31754,,,
9258863,foundation,9621704,Wind Osprey,7/15/2018 9:29,7/16/2018 0:00,,54.47341,6.31762,Albatros / Hohe See,9125121,54.4728,6.31617,,,
9258866,foundation,9621704,Wind Osprey,7/16/2018 9:31,7/16/2018 20:22,,54.46582,6.32999,Albatros / Hohe See,9125137,54.46493,6.32818,,,
9258873,foundation,9621704,Wind Osprey,7/19/2018 20:44,7/20/2018 2:32,,54.47168,6.33946,Albatros / Hohe See,9125125,54.47108,6.33773,,,
9258875,foundation,9621704,Wind Osprey,7/20/2018 7:06,7/20/2018 23:48,,54.48558,6.31186,Albatros / Hohe See,9125105,54.48606,6.31472,,,
9258880,foundation,9621704,Wind Osprey,7/23/2018 11:46,7/23/2018 22:26,,54.46808,6.34524,Albatros / Hohe See,9125131,54.46777,6.34393,,,
9258882,foundation,9621704,Wind Osprey,7/24/2018 1:01,7/24/2018 10:50,,54.45898,6.33705,Albatros / Hohe See,9125147,54.45723,6.33852,,,
9258884,foundation,9621704,Wind Osprey,7/24/2018 12:02,7/25/2018 3:59,,54.46448,6.35083,Albatros / Hohe See,9125139,54.46402,6.34905,,,
9258889,foundation,9621704,Wind Osprey,7/26/2018 21:03,7/29/2018 14:05,,54.44366,6.36898,Albatros / Hohe See,9125185,54.44226,6.36871,,,
9258900,foundation,9621704,Wind Osprey,8/2/2018 21:58,8/3/2018 16:27,,54.45344,6.36821,Albatros / Hohe See,9125159,54.45306,6.367,,,
9258904,foundation,9621704,Wind Osprey,8/4/2018 1:55,8/5/2018 22:47,,54.44904,6.37012,Albatros / Hohe See,9125169,54.44872,6.37335,,,
9258908,foundation,9621704,Wind Osprey,8/7/2018 10:00,8/9/2018 14:08,,54.46824,6.28883,Albatros / Hohe See,9125129,54.46779,6.28723,,,
9258921,foundation,9621704,Wind Osprey,8/19/2018 0:23,8/20/2018 9:35,,54.46512,6.26667,Albatros / Hohe See,9125135,54.46513,6.26967,,,
9258923,foundation,9621704,Wind Osprey,8/22/2018 1:44,8/22/2018 11:12,,54.45566,6.28829,Albatros / Hohe See,9125157,54.45478,6.28797,,,
9259002,turbine,9621704,Wind Osprey,1/15/2021 6:02,1/24/2021 8:10,,53.47692,0.80655,Triton Knoll,9144827,53.4779,0.80585,,,
9259006,turbine,9621704,Wind Osprey,1/24/2021 11:00,1/27/2021 11:32,,53.44923,0.8618,Triton Knoll,9144873,53.4487,0.86379,,,
9259008,turbine,9621704,Wind Osprey,1/27/2021 13:17,1/28/2021 8:44,,53.43835,0.84502,Triton Knoll,9144883,53.43918,0.84457,,,
9259011,turbine,9621704,Wind Osprey,1/28/2021 13:53,2/2/2021 13:14,,53.44176,0.83464,Triton Knoll,9144879,53.44286,0.83451,,,
9259014,turbine,9621704,Wind Osprey,2/2/2021 21:00,2/9/2021 7:07,,53.45858,0.78088,Triton Knoll,9144857,53.45966,0.78106,,,
9259026,turbine,9621704,Wind Osprey,2/15/2021 20:03,2/22/2021 13:10,,53.45643,0.7905,Triton Knoll,9144863,53.45589,0.79229,,,
9259028,turbine,9621704,Wind Osprey,2/22/2021 14:03,2/26/2021 1:12,,53.45345,0.8016,Triton Knoll,9144867,53.45248,0.80289,,,
9259030,turbine,9621704,Wind Osprey,2/26/2021 2:03,2/27/2021 7:03,,53.45015,0.81225,Triton Knoll,9144871,53.44942,0.81349,,,
9259032,turbine,9621704,Wind Osprey,2/27/2021 8:10,3/5/2021 21:10,,53.4615,0.82194,Triton Knoll,9144855,53.46209,0.82148,,,
9259036,turbine,9621704,Wind Osprey,3/6/2021 1:09,3/7/2021 6:01,,53.4702,0.81502,Triton Knoll,9144841,53.46999,0.81466,,,
9259043,turbine,9621704,Wind Osprey,3/12/2021 7:04,3/17/2021 15:01,,53.47503,0.78008,Triton Knoll,9144829,53.47637,0.77971,,,
9259045,turbine,9621704,Wind Osprey,3/17/2021 16:25,3/19/2021 14:06,,53.46203,0.77161,Triton Knoll,9144851,53.46236,0.77145,,,
9259047,turbine,9621704,Wind Osprey,3/19/2021 15:07,3/23/2021 18:25,,53.46543,0.76122,Triton Knoll,9144849,53.46559,0.76004,,,
9259049,turbine,9621704,Wind Osprey,3/23/2021 20:01,3/27/2021 18:25,,53.46877,0.75061,Triton Knoll,9144843,53.46937,0.75016,,,
9259053,turbine,9621704,Wind Osprey,3/27/2021 22:02,3/31/2021 3:00,,53.4726,0.7408,Triton Knoll,9144835,53.4735,0.73956,,,
9259057,turbine,9621704,Wind Osprey,4/3/2021 4:03,4/4/2021 13:01,,53.47542,0.72951,Triton Knoll,9144831,53.47619,0.72896,,,
9259060,turbine,9621704,Wind Osprey,4/4/2021 15:02,4/8/2021 4:33,,53.47936,0.71982,Triton Knoll,9144823,53.47997,0.71908,,,
9259064,turbine,9621704,Wind Osprey,4/8/2021 8:16,4/10/2021 3:16,,53.4823,0.70869,Triton Knoll,9144819,53.48284,0.70794,,,
9259066,turbine,9621704,Wind Osprey,4/10/2021 5:22,4/11/2021 2:04,,53.48565,0.69814,Triton Knoll,9144813,53.48661,0.69707,,,
9259068,turbine,9621704,Wind Osprey,4/11/2021 5:05,4/12/2021 14:02,,53.49227,0.79109,Triton Knoll,9144803,53.49308,0.79067,,,
9259073,turbine,9621704,Wind Osprey,4/15/2021 8:00,4/17/2021 2:02,,53.48434,0.77091,Triton Knoll,9144817,53.48356,0.77163,,,
9259076,turbine,9621704,Wind Osprey,4/17/2021 4:00,4/17/2021 21:05,,53.49076,0.7652,Triton Knoll,9144805,53.49137,0.76444,,,
9259078,turbine,9621704,Wind Osprey,4/17/2021 23:00,4/18/2021 19:00,,53.4987,0.75761,Triton Knoll,9144795,53.4991,0.75645,,,
9259080,turbine,9621704,Wind Osprey,4/18/2021 20:00,4/19/2021 17:00,,53.50599,0.74961,Triton Knoll,9144783,53.50674,0.74845,,,
9259086,turbine,9621704,Wind Osprey,4/21/2021 10:03,4/22/2021 3:05,,53.49075,0.76514,Triton Knoll,9144805,53.49137,0.76444,,,
9259088,turbine,9621704,Wind Osprey,4/22/2021 5:10,4/23/2021 4:04,,53.49871,0.75761,Triton Knoll,9144795,53.4991,0.75645,,,
9259091,turbine,9621704,Wind Osprey,4/23/2021 6:03,4/24/2021 1:00,,53.50598,0.74945,Triton Knoll,9144783,53.50674,0.74845,,,
9259093,turbine,9621704,Wind Osprey,4/24/2021 3:00,4/24/2021 21:28,,53.48435,0.77081,Triton Knoll,9144817,53.48356,0.77163,,,
9259095,turbine,9621704,Wind Osprey,4/24/2021 23:08,4/27/2021 16:00,,53.51543,0.76798,Triton Knoll,9144771,53.51626,0.7674,,,
9259100,turbine,9621704,Wind Osprey,4/30/2021 7:01,5/2/2021 0:00,,53.49016,0.73661,Triton Knoll,9144809,53.48967,0.73731,,,
9259102,turbine,9621704,Wind Osprey,5/2/2021 1:11,5/3/2021 10:11,,53.49633,0.73051,Triton Knoll,9144801,53.49667,0.72986,,,
9259104,turbine,9621704,Wind Osprey,5/3/2021 12:05,5/6/2021 2:17,,53.50446,0.7233,Triton Knoll,9144787,53.50503,0.72195,,,
9259107,turbine,9621704,Wind Osprey,5/6/2021 4:08,5/7/2021 2:08,,53.51324,0.71341,Triton Knoll,9144779,53.51257,0.71431,,,
9259109,turbine,9621704,Wind Osprey,5/7/2021 3:08,5/8/2021 2:11,,53.50028,0.70521,Triton Knoll,9144793,53.49973,0.70623,,,
9259113,turbine,9621704,Wind Osprey,5/11/2021 1:00,5/12/2021 3:05,,53.51477,0.73927,Triton Knoll,9144775,53.5141,0.74126,,,
9259115,turbine,9621704,Wind Osprey,5/12/2021 4:11,5/13/2021 11:08,,53.52629,0.72195,Triton Knoll,9144761,53.52551,0.72285,,,
9259118,turbine,9621704,Wind Osprey,5/13/2021 13:17,5/14/2021 14:05,,53.5256,0.73657,Triton Knoll,9144759,53.52641,0.73596,,,
9259120,turbine,9621704,Wind Osprey,5/14/2021 15:26,5/15/2021 16:14,,53.52653,0.74989,Triton Knoll,9144757,53.52677,0.74908,,,
9259122,turbine,9621704,Wind Osprey,5/15/2021 17:08,5/17/2021 1:08,,53.52755,0.76334,Triton Knoll,9144755,53.5282,0.76193,,,
9259128,turbine,9621704,Wind Osprey,5/19/2021 20:05,5/23/2021 4:14,,53.52848,0.77649,Triton Knoll,9144753,53.52919,0.77558,,,
9259130,turbine,9621704,Wind Osprey,5/23/2021 6:12,5/24/2021 17:06,,53.50196,0.80979,Triton Knoll,9144789,53.50269,0.80855,,,
9259133,turbine,9621704,Wind Osprey,5/24/2021 19:01,5/25/2021 17:14,,53.51857,0.79247,Triton Knoll,9144769,53.51814,0.794,,,
9259135,turbine,9621704,Wind Osprey,5/25/2021 18:04,5/27/2021 20:00,,53.53002,0.78744,Triton Knoll,9144751,53.53036,0.78896,,,
9259137,turbine,9621704,Wind Osprey,5/27/2021 22:00,5/29/2021 1:01,,53.48658,0.82552,Triton Knoll,9144811,53.48751,0.82481,,,
9259143,turbine,9621704,Wind Osprey,5/31/2021 8:00,6/1/2021 4:00,,53.49614,0.84429,Triton Knoll,9144799,53.49739,0.8434,,,
9259145,turbine,9621704,Wind Osprey,6/1/2021 5:00,6/1/2021 22:00,,53.51243,0.82662,Triton Knoll,9144777,53.51266,0.82858,,,
9259147,turbine,9621704,Wind Osprey,6/1/2021 23:00,6/3/2021 9:03,,53.52048,0.81906,Triton Knoll,9144767,53.51976,0.82014,,,
9259150,turbine,9621704,Wind Osprey,6/3/2021 12:07,6/4/2021 2:01,,53.53197,0.80153,Triton Knoll,9144749,53.53108,0.80334,,,
9259155,turbine,9621704,Wind Osprey,6/4/2021 9:00,6/5/2021 11:00,,53.53134,0.81642,Triton Knoll,9144745,53.53234,0.81529,,,
9259159,turbine,9621704,Wind Osprey,6/8/2021 23:01,6/10/2021 0:01,,53.53384,0.82788,Triton Knoll,9144743,53.53261,0.8284,,,
9259161,turbine,9621704,Wind Osprey,6/10/2021 1:00,6/10/2021 20:02,,53.53466,0.84316,Triton Knoll,9144741,53.53377,0.84223,,,
9259164,turbine,9621704,Wind Osprey,6/10/2021 22:01,6/12/2021 1:01,,53.53447,0.85662,Triton Knoll,9144739,53.53485,0.85553,,,
9259167,turbine,9621704,Wind Osprey,6/12/2021 3:01,6/13/2021 0:00,,53.52133,0.84823,Triton Knoll,9144765,53.52183,0.84691,,,
9259169,turbine,9621704,Wind Osprey,6/13/2021 1:00,6/14/2021 0:01,,53.50743,0.86294,Triton Knoll,9144785,53.50656,0.86272,,,
9259175,turbine,9621704,Wind Osprey,6/16/2021 20:00,6/17/2021 18:01,,53.49857,0.8716,Triton Knoll,9144797,53.49856,0.87071,,,
9259177,turbine,9621704,Wind Osprey,6/17/2021 19:02,6/19/2021 12:00,,53.49078,0.87922,Triton Knoll,9144807,53.49101,0.87781,,,
9259179,turbine,9621704,Wind Osprey,6/19/2021 13:00,6/20/2021 10:01,,53.48177,0.86045,Triton Knoll,9144821,53.48185,0.85921,,,
9259181,turbine,9621704,Wind Osprey,6/20/2021 11:01,6/21/2021 14:02,,53.4663,0.87585,Triton Knoll,9144847,53.46631,0.87439,,,
9259183,turbine,9621704,Wind Osprey,6/21/2021 16:01,6/22/2021 18:00,,53.45832,0.88354,Triton Knoll,9144861,53.45832,0.88257,,,
9259189,turbine,9621704,Wind Osprey,6/25/2021 4:01,6/25/2021 23:02,,53.47165,0.84168,Triton Knoll,9144837,53.47188,0.84053,,,
9259191,turbine,9621704,Wind Osprey,6/26/2021 1:01,6/26/2021 22:01,,53.46768,0.90209,Triton Knoll,9144845,53.46739,0.90107,,,
9259193,turbine,9621704,Wind Osprey,6/26/2021 23:01,6/27/2021 20:02,,53.47583,0.89159,Triton Knoll,9144833,53.47565,0.89317,,,
9259196,turbine,9621704,Wind Osprey,6/27/2021 22:01,6/29/2021 19:02,,53.48455,0.91296,Triton Knoll,9144815,53.48536,0.91248,,,
9259198,turbine,9621704,Wind Osprey,6/29/2021 21:02,7/1/2021 10:01,,53.50025,0.89791,Triton Knoll,9144791,53.50045,0.89703,,,
9259204,turbine,9621704,Wind Osprey,7/5/2021 3:00,7/5/2021 19:01,,53.50866,0.89056,Triton Knoll,9144781,53.5088,0.8894,,,
9259207,turbine,9621704,Wind Osprey,7/5/2021 21:01,7/9/2021 0:01,,53.51608,0.88275,Triton Knoll,9144773,53.51608,0.88122,,,
9259209,turbine,9621704,Wind Osprey,7/9/2021 1:01,7/9/2021 22:01,,53.52418,0.87207,Triton Knoll,9144763,53.52425,0.87341,,,
9259211,turbine,9621704,Wind Osprey,7/9/2021 23:00,7/10/2021 23:00,,53.53235,0.86502,Triton Knoll,9144747,53.5318,0.86577,,,
9259213,turbine,9621704,Wind Osprey,7/11/2021 2:01,7/12/2021 10:00,,53.44214,0.89816,Triton Knoll,9144881,53.44277,0.89784,,,
9259217,turbine,9621704,Wind Osprey,7/14/2021 19:00,7/21/2021 21:02,,53.45213,0.91488,Triton Knoll,9144869,53.45221,0.91751,,,
9259220,turbine,9621704,Wind Osprey,7/21/2021 23:02,7/23/2021 11:02,,53.46039,0.90704,Triton Knoll,9144859,53.45966,0.90952,,,
9259222,turbine,9621704,Wind Osprey,7/23/2021 12:00,7/29/2021 0:02,,53.47675,0.92039,Triton Knoll,9144825,53.4779,0.92021,,,
9259224,turbine,9621704,Wind Osprey,7/29/2021 0:53,7/30/2021 12:02,,53.46957,0.92883,Triton Knoll,9144839,53.47035,0.92731,,,
9259226,turbine,9621704,Wind Osprey,7/30/2021 14:01,8/5/2021 6:01,,53.46192,0.93359,Triton Knoll,9144853,53.46218,0.93557,,,
9259228,turbine,9621704,Wind Osprey,8/5/2021 7:01,8/6/2021 12:02,,53.46952,0.92892,Triton Knoll,9144839,53.47035,0.92731,,,
9259231,turbine,9621704,Wind Osprey,8/6/2021 14:01,8/9/2021 3:01,,53.47676,0.92037,Triton Knoll,9144825,53.4779,0.92021,,,
9259239,turbine,9621704,Wind Osprey,8/11/2021 14:00,8/12/2021 12:01,,53.4553,0.94325,Triton Knoll,9144865,53.45427,0.94347,,,
9259242,turbine,9621704,Wind Osprey,8/12/2021 14:00,8/13/2021 17:02,,53.44642,0.95188,Triton Knoll,9144875,53.44601,0.95093,,,
9259245,turbine,9621704,Wind Osprey,8/13/2021 19:01,8/15/2021 3:02,,53.43909,0.95965,Triton Knoll,9144885,53.43864,0.95884,,,
9259247,turbine,9621704,Wind Osprey,8/15/2021 6:02,8/16/2021 5:02,,53.43088,0.96725,Triton Knoll,9144895,53.43164,0.96665,,,
9259249,turbine,9621704,Wind Osprey,8/16/2021 8:00,8/17/2021 14:02,,53.43538,0.90663,Triton Knoll,9144891,53.43514,0.9053,,,
9259253,turbine,9621704,Wind Osprey,8/22/2021 14:00,8/23/2021 23:00,,53.44514,0.92255,Triton Knoll,9144877,53.44502,0.92389,,,
9259257,turbine,9621704,Wind Osprey,8/24/2021 3:02,8/24/2021 20:02,,53.43654,0.93286,Triton Knoll,9144887,53.43721,0.93198,,,
9259259,turbine,9621704,Wind Osprey,8/25/2021 0:02,8/27/2021 0:01,,53.42969,0.93789,Triton Knoll,9144897,53.42957,0.93988,,,
9259261,turbine,9621704,Wind Osprey,8/27/2021 1:00,8/28/2021 4:02,,53.42081,0.94761,Triton Knoll,9144905,53.42157,0.94806,,,
9259263,turbine,9621704,Wind Osprey,8/28/2021 6:00,8/29/2021 13:02,,53.43596,0.85336,Triton Knoll,9144889,53.43559,0.85499,,,
9259269,turbine,9621704,Wind Osprey,9/1/2021 3:02,9/2/2021 16:02,,53.43155,0.86474,Triton Knoll,9144893,53.4328,0.86577,,,
9259273,turbine,9621704,Wind Osprey,9/2/2021 20:02,9/4/2021 1:09,,53.42822,0.87655,Triton Knoll,9144899,53.42903,0.87619,,,
9259275,turbine,9621704,Wind Osprey,9/4/2021 5:02,9/5/2021 14:03,,53.42137,0.89632,Triton Knoll,9144903,53.4222,0.89712,,,
9259277,turbine,9621704,Wind Osprey,9/5/2021 15:02,9/6/2021 23:00,,53.4186,0.90873,Triton Knoll,9144907,53.41852,0.90754,,,
9259279,turbine,9621704,Wind Osprey,9/7/2021 2:00,9/8/2021 9:00,,53.41518,0.9192,Triton Knoll,9144911,53.41538,0.91733,,,
9259285,turbine,9621704,Wind Osprey,9/10/2021 22:02,9/12/2021 1:55,,53.4113,0.92912,Triton Knoll,9144913,53.41196,0.92856,,,
9259289,turbine,9621704,Wind Osprey,9/12/2021 6:02,9/13/2021 11:03,,53.40881,0.95263,Triton Knoll,9144917,53.40945,0.95201,,,
9259292,turbine,9621704,Wind Osprey,9/13/2021 13:19,9/15/2021 4:02,,53.42349,0.97506,Triton Knoll,9144901,53.4231,0.97348,,,
9259294,turbine,9621704,Wind Osprey,9/15/2021 5:02,9/15/2021 11:04,,53.41498,0.98194,Triton Knoll,9144909,53.41574,0.98102,,,
9259296,turbine,9621704,Wind Osprey,9/15/2021 17:22,9/16/2021 12:02,,53.41501,0.98192,Triton Knoll,9144909,53.41574,0.98102,,,
