installation_type,vessel_name,start_date,end_date,installation time,windfarm_name,,,
foundation,Sea Installer,6/20/2013 0:00,6/21/2013 5:00,,West of Duddon Sands,,,
foundation,Sea Installer,6/24/2013 23:00,6/26/2013 4:00,,West of Duddon Sands,,,
foundation,Sea Installer,6/26/2013 6:00,6/28/2013 2:01,,West of Duddon Sands,,,
foundation,Sea Installer,6/28/2013 5:01,6/29/2013 23:00,,West of Duddon Sands,,,
foundation,Sea Installer,7/2/2013 11:00,7/4/2013 1:00,,West of Duddon Sands,,,
foundation,Sea Installer,7/4/2013 2:00,7/5/2013 10:00,,West of Duddon Sands,,,
foundation,Sea Installer,7/5/2013 12:00,7/6/2013 11:00,,West of Duddon Sands,,,
foundation,Sea Installer,7/8/2013 11:01,7/9/2013 8:00,,West of Duddon Sands,,,
foundation,Sea Installer,7/9/2013 9:00,7/10/2013 5:00,,West of Duddon Sands,,,
foundation,Sea Installer,7/10/2013 6:01,7/11/2013 1:00,,West of Duddon Sands,,,
foundation,Sea Installer,7/13/2013 2:00,7/13/2013 23:00,,West of Duddon Sands,,,
foundation,Sea Installer,7/14/2013 0:00,7/14/2013 21:00,,West of Duddon Sands,,,
foundation,Sea Installer,7/14/2013 22:00,7/15/2013 15:00,,West of Duddon Sands,,,
foundation,Sea Installer,7/19/2013 21:00,7/20/2013 18:00,,West of Duddon Sands,,,
foundation,Sea Installer,7/20/2013 20:00,7/21/2013 17:00,,West of Duddon Sands,,,
foundation,Sea Installer,7/21/2013 18:00,7/22/2013 15:00,,West of Duddon Sands,,,
foundation,Sea Installer,7/24/2013 15:00,7/24/2013 23:00,,West of Duddon Sands,,,
foundation,Sea Installer,7/26/2013 0:00,7/26/2013 11:00,,West of Duddon Sands,,,
foundation,Sea Installer,7/26/2013 13:00,7/27/2013 15:00,,West of Duddon Sands,,,
foundation,Sea Installer,7/29/2013 15:00,7/30/2013 17:00,,West of Duddon Sands,,,
foundation,Sea Installer,7/30/2013 18:00,7/31/2013 18:00,,West of Duddon Sands,,,
foundation,Sea Installer,7/31/2013 20:00,8/1/2013 14:01,,West of Duddon Sands,,,
turbine,Sea Installer,9/26/2013 17:02,9/27/2013 21:00,,West of Duddon Sands,,,
turbine,Sea Installer,9/27/2013 23:01,9/28/2013 19:00,,West of Duddon Sands,,,
turbine,Sea Installer,9/28/2013 21:00,10/4/2013 12:00,,West of Duddon Sands,,,
turbine,Sea Installer,10/4/2013 14:00,10/5/2013 12:00,,West of Duddon Sands,,,
turbine,Sea Installer,10/5/2013 14:01,10/6/2013 15:00,,West of Duddon Sands,,,
turbine,Sea Installer,10/6/2013 20:00,10/7/2013 18:00,,West of Duddon Sands,,,
turbine,Sea Installer,10/7/2013 19:00,10/14/2013 4:00,,West of Duddon Sands,,,
turbine,Sea Installer,10/14/2013 5:00,10/15/2013 2:00,,West of Duddon Sands,,,
turbine,Sea Installer,10/20/2013 16:00,10/21/2013 18:00,,West of Duddon Sands,,,
turbine,Sea Installer,10/21/2013 19:00,10/25/2013 16:00,,West of Duddon Sands,,,
turbine,Sea Installer,10/25/2013 18:00,10/29/2013 23:00,,West of Duddon Sands,,,
turbine,Sea Installer,10/30/2013 1:00,11/1/2013 7:00,,West of Duddon Sands,,,
turbine,Sea Installer,11/1/2013 8:00,11/3/2013 17:00,,West of Duddon Sands,,,
turbine,Sea Installer,11/3/2013 18:03,11/6/2013 7:02,,West of Duddon Sands,,,
turbine,Sea Installer,11/6/2013 11:43,11/8/2013 15:29,,West of Duddon Sands,,,
turbine,Sea Installer,11/8/2013 18:04,11/10/2013 5:00,,West of Duddon Sands,,,
turbine,Sea Installer,11/15/2013 9:00,11/16/2013 12:00,,West of Duddon Sands,,,
turbine,Sea Installer,11/16/2013 13:00,11/17/2013 8:00,,West of Duddon Sands,,,
turbine,Sea Installer,11/17/2013 10:00,11/18/2013 7:00,,West of Duddon Sands,,,
turbine,Sea Installer,11/18/2013 9:00,11/21/2013 10:00,,West of Duddon Sands,,,
turbine,Sea Installer,11/21/2013 12:00,11/22/2013 18:00,,West of Duddon Sands,,,
turbine,Sea Installer,11/22/2013 19:00,11/23/2013 15:00,,West of Duddon Sands,,,
turbine,Sea Installer,11/23/2013 16:00,11/24/2013 16:00,,West of Duddon Sands,,,
turbine,Sea Installer,11/24/2013 17:00,11/25/2013 16:00,,West of Duddon Sands,,,
turbine,Sea Installer,11/30/2013 10:00,12/1/2013 9:00,,West of Duddon Sands,,,
turbine,Sea Installer,12/1/2013 10:00,12/2/2013 6:01,,West of Duddon Sands,,,
turbine,Sea Installer,12/2/2013 7:03,12/3/2013 5:04,,West of Duddon Sands,,,
turbine,Sea Installer,12/3/2013 6:11,12/6/2013 9:03,,West of Duddon Sands,,,
turbine,Sea Installer,12/6/2013 11:01,12/10/2013 7:00,,West of Duddon Sands,,,
turbine,Sea Installer,12/10/2013 9:00,12/11/2013 17:00,,West of Duddon Sands,,,
turbine,Sea Installer,12/11/2013 21:01,12/17/2013 7:00,,West of Duddon Sands,,,
turbine,Sea Installer,12/17/2013 8:00,12/25/2013 21:00,,West of Duddon Sands,,,
turbine,Sea Installer,1/2/2014 5:00,1/9/2014 1:00,,West of Duddon Sands,,,
turbine,Sea Installer,1/9/2014 2:00,1/10/2014 8:00,,West of Duddon Sands,,,
turbine,Sea Installer,1/10/2014 9:00,1/11/2014 9:00,,West of Duddon Sands,,,
turbine,Sea Installer,1/11/2014 11:00,1/13/2014 10:00,,West of Duddon Sands,,,
turbine,Sea Installer,1/13/2014 13:00,1/14/2014 12:00,,West of Duddon Sands,,,
turbine,Sea Installer,1/14/2014 17:00,1/16/2014 7:00,,West of Duddon Sands,,,
turbine,Sea Installer,1/16/2014 8:00,1/17/2014 13:00,,West of Duddon Sands,,,
turbine,Sea Installer,1/17/2014 15:01,1/18/2014 14:00,,West of Duddon Sands,,,
turbine,Sea Installer,1/21/2014 9:00,1/22/2014 17:01,,West of Duddon Sands,,,
turbine,Sea Installer,1/22/2014 19:00,1/24/2014 17:00,,West of Duddon Sands,,,
turbine,Sea Installer,1/24/2014 20:00,1/30/2014 4:00,,West of Duddon Sands,,,
turbine,Sea Installer,1/30/2014 5:01,1/31/2014 1:00,,West of Duddon Sands,,,
turbine,Sea Installer,1/31/2014 3:00,2/7/2014 11:00,,West of Duddon Sands,,,
turbine,Sea Installer,2/7/2014 13:00,2/10/2014 19:00,,West of Duddon Sands,,,
turbine,Sea Installer,2/10/2014 20:00,2/16/2014 23:00,,West of Duddon Sands,,,
turbine,Sea Installer,2/17/2014 1:00,2/18/2014 14:00,,West of Duddon Sands,,,
turbine,Sea Installer,2/24/2014 9:00,2/28/2014 7:00,,West of Duddon Sands,,,
turbine,Sea Installer,2/28/2014 9:00,3/1/2014 1:00,,West of Duddon Sands,,,
turbine,Sea Installer,3/1/2014 3:00,3/3/2014 4:00,,West of Duddon Sands,,,
turbine,Sea Installer,3/3/2014 5:00,3/3/2014 23:00,,West of Duddon Sands,,,
turbine,Sea Installer,3/4/2014 1:00,3/4/2014 17:00,,West of Duddon Sands,,,
turbine,Sea Installer,3/4/2014 19:00,3/5/2014 10:00,,West of Duddon Sands,,,
turbine,Sea Installer,3/5/2014 12:00,3/7/2014 22:00,,West of Duddon Sands,,,
turbine,Sea Installer,3/13/2014 5:01,3/14/2014 2:00,,West of Duddon Sands,,,
turbine,Sea Installer,3/14/2014 4:00,3/16/2014 2:00,,West of Duddon Sands,,,
turbine,Sea Installer,3/16/2014 3:00,3/17/2014 18:00,,West of Duddon Sands,,,
turbine,Sea Installer,3/17/2014 20:00,3/24/2014 0:01,,West of Duddon Sands,,,
turbine,Sea Installer,3/24/2014 1:00,3/25/2014 12:00,,West of Duddon Sands,,,
turbine,Sea Installer,3/25/2014 14:00,3/26/2014 8:01,,West of Duddon Sands,,,
turbine,Sea Installer,3/26/2014 10:00,3/27/2014 2:00,,West of Duddon Sands,,,
turbine,Sea Installer,3/27/2014 4:01,3/28/2014 17:00,,West of Duddon Sands,,,
turbine,Sea Installer,3/31/2014 14:00,4/1/2014 6:00,,West of Duddon Sands,,,
turbine,Sea Installer,4/1/2014 7:00,4/1/2014 23:00,,West of Duddon Sands,,,
turbine,Sea Installer,4/2/2014 0:00,4/3/2014 10:00,,West of Duddon Sands,,,
turbine,Sea Installer,4/3/2014 11:00,4/4/2014 3:00,,West of Duddon Sands,,,
turbine,Sea Installer,4/4/2014 4:00,4/4/2014 22:01,,West of Duddon Sands,,,
turbine,Sea Installer,4/4/2014 23:00,4/5/2014 22:00,,West of Duddon Sands,,,
turbine,Sea Installer,4/6/2014 0:00,4/7/2014 12:00,,West of Duddon Sands,,,
turbine,Sea Installer,4/7/2014 13:00,4/9/2014 16:00,,West of Duddon Sands,,,
turbine,Sea Installer,4/11/2014 19:00,4/13/2014 13:03,,West of Duddon Sands,,,
turbine,Sea Installer,4/13/2014 14:03,4/14/2014 17:06,,West of Duddon Sands,,,
turbine,Sea Installer,4/14/2014 18:00,4/15/2014 11:01,,West of Duddon Sands,,,
turbine,Sea Installer,4/15/2014 12:01,4/16/2014 5:02,,West of Duddon Sands,,,
turbine,Sea Installer,4/16/2014 7:01,4/18/2014 5:03,,West of Duddon Sands,,,
turbine,Sea Installer,4/18/2014 6:04,4/19/2014 2:00,,West of Duddon Sands,,,
turbine,Sea Installer,4/19/2014 3:00,4/19/2014 23:00,,West of Duddon Sands,,,
turbine,Sea Installer,4/20/2014 0:00,4/21/2014 15:00,,West of Duddon Sands,,,
turbine,Sea Installer,4/23/2014 19:00,4/24/2014 14:01,,West of Duddon Sands,,,
turbine,Sea Installer,4/24/2014 15:01,4/25/2014 8:00,,West of Duddon Sands,,,
turbine,Sea Installer,4/25/2014 9:00,4/26/2014 1:00,,West of Duddon Sands,,,
turbine,Sea Installer,4/26/2014 3:00,4/27/2014 21:00,,West of Duddon Sands,,,
turbine,Sea Installer,4/27/2014 23:00,4/28/2014 21:00,,West of Duddon Sands,,,
turbine,Sea Installer,4/28/2014 23:00,4/29/2014 23:00,,West of Duddon Sands,,,
turbine,Sea Installer,4/30/2014 0:00,4/30/2014 21:00,,West of Duddon Sands,,,
turbine,Sea Installer,4/30/2014 22:00,5/1/2014 21:00,,West of Duddon Sands,,,
turbine,Sea Installer,5/3/2014 23:01,5/4/2014 15:00,,West of Duddon Sands,,,
turbine,Sea Installer,5/4/2014 17:01,5/5/2014 9:00,,West of Duddon Sands,,,
turbine,Sea Installer,5/5/2014 10:00,5/6/2014 16:00,,West of Duddon Sands,,,
turbine,Sea Installer,5/6/2014 17:00,5/8/2014 21:00,,West of Duddon Sands,,,
turbine,Sea Installer,5/8/2014 22:00,5/12/2014 3:00,,West of Duddon Sands,,,
turbine,Sea Installer,5/12/2014 5:00,5/14/2014 1:00,,West of Duddon Sands,,,
turbine,Sea Installer,5/14/2014 3:00,5/14/2014 21:00,,West of Duddon Sands,,,
turbine,Sea Installer,5/14/2014 23:00,5/15/2014 21:00,,West of Duddon Sands,,,
turbine,Sea Installer,5/18/2014 1:00,5/18/2014 16:00,,West of Duddon Sands,,,
turbine,Sea Installer,5/18/2014 18:00,5/19/2014 12:00,,West of Duddon Sands,,,
turbine,Sea Installer,5/19/2014 13:01,5/21/2014 12:00,,West of Duddon Sands,,,
turbine,Sea Installer,5/21/2014 15:02,5/22/2014 16:00,,West of Duddon Sands,,,
turbine,Sea Installer,5/22/2014 18:00,5/24/2014 11:00,,West of Duddon Sands,,,
turbine,Sea Installer,5/24/2014 12:00,5/25/2014 10:00,,West of Duddon Sands,,,
turbine,Sea Installer,5/30/2014 3:01,5/30/2014 21:01,,West of Duddon Sands,,,
turbine,Sea Installer,5/31/2014 0:20,5/31/2014 14:40,,West of Duddon Sands,,,
turbine,Sea Installer,5/31/2014 17:26,6/1/2014 7:08,,West of Duddon Sands,,,
turbine,Sea Installer,6/1/2014 8:31,6/1/2014 23:03,,West of Duddon Sands,,,
turbine,Sea Installer,6/2/2014 1:25,6/2/2014 15:11,,West of Duddon Sands,,,
turbine,Sea Installer,10/23/2014 13:05,10/28/2014 20:02,,Borkum Riffgrund 1,,,
turbine,Sea Installer,10/28/2014 22:03,11/4/2014 1:11,,Borkum Riffgrund 1,,,
turbine,Sea Installer,11/4/2014 4:28,11/8/2014 14:07,,Borkum Riffgrund 1,,,
turbine,Sea Installer,11/20/2014 3:16,11/21/2014 2:45,,Borkum Riffgrund 1,,,
turbine,Sea Installer,11/21/2014 4:28,11/23/2014 1:02,,Borkum Riffgrund 1,,,
turbine,Sea Installer,11/23/2014 3:18,11/25/2014 4:51,,Borkum Riffgrund 1,,,
turbine,Sea Installer,11/25/2014 9:35,12/2/2014 1:00,,Borkum Riffgrund 1,,,
turbine,Sea Installer,12/2/2014 3:03,12/6/2014 15:10,,Borkum Riffgrund 1,,,
turbine,Sea Installer,12/9/2014 9:01,12/17/2014 20:12,,Borkum Riffgrund 1,,,
turbine,Sea Installer,12/26/2014 17:00,12/29/2014 16:01,,Borkum Riffgrund 1,,,
turbine,Sea Installer,12/29/2014 17:11,12/31/2014 0:09,,Borkum Riffgrund 1,,,
turbine,Sea Installer,12/31/2014 5:32,1/6/2015 0:21,,Borkum Riffgrund 1,,,
turbine,Sea Installer,1/6/2015 2:10,1/18/2015 7:03,,Borkum Riffgrund 1,,,
turbine,Sea Installer,1/18/2015 13:28,1/19/2015 9:17,,Borkum Riffgrund 1,,,
turbine,Sea Installer,1/19/2015 12:55,1/20/2015 8:02,,Borkum Riffgrund 1,,,
turbine,Sea Installer,1/20/2015 11:17,1/21/2015 2:05,,Borkum Riffgrund 1,,,
turbine,Sea Installer,1/21/2015 4:27,1/21/2015 23:28,,Borkum Riffgrund 1,,,
turbine,Sea Installer,1/26/2015 8:29,1/30/2015 8:16,,Borkum Riffgrund 1,,,
turbine,Sea Installer,1/30/2015 12:15,1/31/2015 11:08,,Borkum Riffgrund 1,,,
turbine,Sea Installer,1/31/2015 12:06,2/1/2015 9:10,,Borkum Riffgrund 1,,,
turbine,Sea Installer,2/3/2015 14:02,2/4/2015 8:01,,Borkum Riffgrund 1,,,
turbine,Sea Installer,2/4/2015 13:01,2/5/2015 18:05,,Borkum Riffgrund 1,,,
turbine,Sea Installer,2/5/2015 19:10,2/6/2015 15:06,,Borkum Riffgrund 1,,,
turbine,Sea Installer,2/6/2015 16:10,2/10/2015 9:10,,Borkum Riffgrund 1,,,
turbine,Sea Installer,2/14/2015 6:00,2/15/2015 16:04,,Borkum Riffgrund 1,,,
turbine,Sea Installer,2/15/2015 18:20,2/16/2015 14:00,,Borkum Riffgrund 1,,,
turbine,Sea Installer,2/16/2015 16:02,2/17/2015 10:00,,Borkum Riffgrund 1,,,
turbine,Sea Installer,2/17/2015 12:05,2/20/2015 13:04,,Borkum Riffgrund 1,,,
turbine,Sea Installer,2/20/2015 16:12,2/21/2015 11:00,,Borkum Riffgrund 1,,,
turbine,Sea Installer,2/21/2015 16:42,2/25/2015 8:19,,Borkum Riffgrund 1,,,
turbine,Sea Installer,2/25/2015 19:33,2/27/2015 3:26,,Borkum Riffgrund 1,,,
turbine,Sea Installer,2/27/2015 15:06,2/28/2015 6:09,,Borkum Riffgrund 1,,,
turbine,Sea Installer,3/6/2015 5:13,3/9/2015 3:01,,Borkum Riffgrund 1,,,
turbine,Sea Installer,3/9/2015 11:00,3/9/2015 22:03,,Borkum Riffgrund 1,,,
turbine,Sea Installer,3/10/2015 0:07,3/11/2015 7:00,,Borkum Riffgrund 1,,,
turbine,Sea Installer,3/11/2015 8:06,3/12/2015 2:01,,Borkum Riffgrund 1,,,
turbine,Sea Installer,3/12/2015 3:01,3/12/2015 22:09,,Borkum Riffgrund 1,,,
turbine,Sea Installer,3/12/2015 23:02,3/13/2015 21:03,,Borkum Riffgrund 1,,,
turbine,Sea Installer,3/13/2015 22:10,3/17/2015 12:00,,Borkum Riffgrund 1,,,
turbine,Sea Installer,3/17/2015 14:03,3/18/2015 6:00,,Borkum Riffgrund 1,,,
turbine,Sea Installer,3/22/2015 15:04,3/23/2015 8:05,,Borkum Riffgrund 1,,,
turbine,Sea Installer,3/23/2015 9:12,3/24/2015 2:05,,Borkum Riffgrund 1,,,
turbine,Sea Installer,3/24/2015 4:03,3/24/2015 21:11,,Borkum Riffgrund 1,,,
turbine,Sea Installer,3/24/2015 22:16,3/25/2015 12:43,,Borkum Riffgrund 1,,,
turbine,Sea Installer,3/25/2015 18:09,3/26/2015 11:03,,Borkum Riffgrund 1,,,
turbine,Sea Installer,3/26/2015 19:39,3/28/2015 6:00,,Borkum Riffgrund 1,,,
turbine,Sea Installer,3/28/2015 7:13,4/3/2015 14:01,,Borkum Riffgrund 1,,,
turbine,Sea Installer,4/3/2015 18:00,4/4/2015 10:54,,Borkum Riffgrund 1,,,
turbine,Sea Installer,4/7/2015 8:03,4/8/2015 5:00,,Borkum Riffgrund 1,,,
turbine,Sea Installer,4/8/2015 6:01,4/9/2015 2:00,,Borkum Riffgrund 1,,,
turbine,Sea Installer,4/9/2015 3:00,4/9/2015 21:11,,Borkum Riffgrund 1,,,
turbine,Sea Installer,4/9/2015 22:12,4/10/2015 16:01,,Borkum Riffgrund 1,,,
turbine,Sea Installer,4/10/2015 18:08,4/12/2015 1:03,,Borkum Riffgrund 1,,,
turbine,Sea Installer,4/12/2015 3:01,4/13/2015 13:01,,Borkum Riffgrund 1,,,
turbine,Sea Installer,4/13/2015 14:05,4/14/2015 11:02,,Borkum Riffgrund 1,,,
turbine,Sea Installer,4/14/2015 13:00,4/15/2015 18:09,,Borkum Riffgrund 1,,,
turbine,Sea Installer,4/18/2015 17:07,4/19/2015 15:04,,Borkum Riffgrund 1,,,
turbine,Sea Installer,4/19/2015 17:01,4/20/2015 12:00,,Borkum Riffgrund 1,,,
turbine,Sea Installer,4/20/2015 13:03,4/21/2015 9:00,,Borkum Riffgrund 1,,,
turbine,Sea Installer,4/21/2015 11:02,4/22/2015 16:02,,Borkum Riffgrund 1,,,
turbine,Sea Installer,4/22/2015 18:01,4/23/2015 16:01,,Borkum Riffgrund 1,,,
turbine,Sea Installer,4/23/2015 18:01,4/24/2015 10:05,,Borkum Riffgrund 1,,,
turbine,Sea Installer,4/24/2015 12:06,4/25/2015 2:01,,Borkum Riffgrund 1,,,
turbine,Sea Installer,4/25/2015 4:00,4/25/2015 23:06,,Borkum Riffgrund 1,,,
turbine,Sea Installer,4/29/2015 7:09,4/30/2015 23:00,,Borkum Riffgrund 1,,,
turbine,Sea Installer,5/1/2015 0:05,5/1/2015 18:41,,Borkum Riffgrund 1,,,
turbine,Sea Installer,5/1/2015 20:05,5/2/2015 12:21,,Borkum Riffgrund 1,,,
turbine,Sea Installer,5/2/2015 14:59,5/3/2015 7:00,,Borkum Riffgrund 1,,,
turbine,Sea Installer,5/3/2015 8:00,5/5/2015 3:12,,Borkum Riffgrund 1,,,
turbine,Sea Installer,5/5/2015 4:28,5/7/2015 21:00,,Borkum Riffgrund 1,,,
turbine,Sea Installer,5/7/2015 23:02,5/10/2015 12:00,,Borkum Riffgrund 1,,,
turbine,Sea Installer,5/15/2015 13:06,5/16/2015 3:52,,Borkum Riffgrund 1,,,
turbine,Sea Installer,5/16/2015 15:10,5/17/2015 21:05,,Borkum Riffgrund 1,,,
turbine,Sea Installer,5/17/2015 22:56,5/19/2015 3:03,,Borkum Riffgrund 1,,,
turbine,Sea Installer,5/21/2015 15:05,5/22/2015 8:00,,Borkum Riffgrund 1,,,
turbine,Sea Installer,5/22/2015 11:10,5/23/2015 3:02,,Borkum Riffgrund 1,,,
turbine,Sea Installer,5/23/2015 4:03,5/24/2015 5:13,,Borkum Riffgrund 1,,,
turbine,Sea Installer,5/24/2015 8:02,5/26/2015 7:21,,Borkum Riffgrund 1,,,
turbine,Sea Installer,9/5/2016 10:00,9/9/2016 8:00,,Burbo Bank Extension,,,
turbine,Sea Installer,9/9/2016 9:00,9/13/2016 15:00,,Burbo Bank Extension,,,
turbine,Sea Installer,9/13/2016 16:00,9/17/2016 4:00,,Burbo Bank Extension,,,
turbine,Sea Installer,9/21/2016 17:00,9/21/2016 23:00,,Burbo Bank Extension,,,
turbine,Sea Installer,9/22/2016 1:00,9/25/2016 13:00,,Burbo Bank Extension,,,
turbine,Sea Installer,9/25/2016 15:00,9/28/2016 19:00,,Burbo Bank Extension,,,
turbine,Sea Installer,9/29/2016 0:00,10/2/2016 13:00,,Burbo Bank Extension,,,
turbine,Sea Installer,10/2/2016 14:00,10/4/2016 7:00,,Burbo Bank Extension,,,
turbine,Sea Installer,10/8/2016 20:00,10/10/2016 13:01,,Burbo Bank Extension,,,
turbine,Sea Installer,10/10/2016 14:00,10/12/2016 6:00,,Burbo Bank Extension,,,
turbine,Sea Installer,10/12/2016 7:00,10/13/2016 20:00,,Burbo Bank Extension,,,
turbine,Sea Installer,10/14/2016 0:01,10/15/2016 12:00,,Burbo Bank Extension,,,
turbine,Sea Installer,10/20/2016 10:00,10/22/2016 0:01,,Burbo Bank Extension,,,
turbine,Sea Installer,10/22/2016 2:00,10/23/2016 12:00,,Burbo Bank Extension,,,
turbine,Sea Installer,10/23/2016 13:00,10/24/2016 17:00,,Burbo Bank Extension,,,
turbine,Sea Installer,10/24/2016 19:00,10/26/2016 7:00,,Burbo Bank Extension,,,
turbine,Sea Installer,10/30/2016 1:00,10/31/2016 11:00,,Burbo Bank Extension,,,
turbine,Sea Installer,10/31/2016 13:00,11/2/2016 17:01,,Burbo Bank Extension,,,
turbine,Sea Installer,11/2/2016 18:00,11/4/2016 7:00,,Burbo Bank Extension,,,
turbine,Sea Installer,11/4/2016 10:00,11/7/2016 18:00,,Burbo Bank Extension,,,
turbine,Sea Installer,11/11/2016 7:00,11/12/2016 20:00,,Burbo Bank Extension,,,
turbine,Sea Installer,11/12/2016 23:00,11/14/2016 1:00,,Burbo Bank Extension,,,
turbine,Sea Installer,11/14/2016 3:00,11/15/2016 23:00,,Burbo Bank Extension,,,
turbine,Sea Installer,11/16/2016 1:00,11/20/2016 18:00,,Burbo Bank Extension,,,
turbine,Sea Installer,11/24/2016 12:01,11/25/2016 19:00,,Burbo Bank Extension,,,
turbine,Sea Installer,11/25/2016 20:00,11/27/2016 4:00,,Burbo Bank Extension,,,
turbine,Sea Installer,11/27/2016 6:00,11/28/2016 12:00,,Burbo Bank Extension,,,
turbine,Sea Installer,11/28/2016 13:00,11/29/2016 16:01,,Burbo Bank Extension,,,
turbine,Sea Installer,12/4/2016 0:00,12/5/2016 3:00,,Burbo Bank Extension,,,
turbine,Sea Installer,12/5/2016 4:00,12/7/2016 1:01,,Burbo Bank Extension,,,
turbine,Sea Installer,12/7/2016 3:00,12/8/2016 16:00,,Burbo Bank Extension,,,
turbine,Sea Installer,12/8/2016 17:00,12/9/2016 17:00,,Burbo Bank Extension,,,
turbine,Sea Installer,12/12/2016 2:00,12/13/2016 14:00,,Burbo Bank Extension,,,
turbine,Sea Installer,12/13/2016 15:00,12/15/2016 1:00,,Burbo Bank Extension,,,
turbine,Sea Installer,5/6/2017 19:17,5/9/2017 13:02,,Race Bank,,,
turbine,Sea Installer,5/9/2017 17:12,5/11/2017 16:00,,Race Bank,,,
turbine,Sea Installer,5/11/2017 18:00,5/13/2017 0:00,,Race Bank,,,
turbine,Sea Installer,5/13/2017 6:45,5/15/2017 22:36,,Race Bank,,,
turbine,Sea Installer,5/19/2017 23:00,5/21/2017 14:19,,Race Bank,,,
turbine,Sea Installer,5/21/2017 17:18,5/23/2017 1:25,,Race Bank,,,
turbine,Sea Installer,5/23/2017 4:09,5/24/2017 10:10,,Race Bank,,,
turbine,Sea Installer,5/24/2017 13:24,5/25/2017 22:00,,Race Bank,,,
turbine,Sea Installer,5/29/2017 16:02,5/30/2017 22:14,,Race Bank,,,
turbine,Sea Installer,5/31/2017 2:20,6/1/2017 16:33,,Race Bank,,,
turbine,Sea Installer,6/1/2017 19:26,6/2/2017 22:01,,Race Bank,,,
turbine,Sea Installer,6/3/2017 0:00,6/4/2017 12:07,,Race Bank,,,
turbine,Sea Installer,6/9/2017 20:32,6/11/2017 17:00,,Race Bank,,,
turbine,Sea Installer,6/12/2017 13:25,6/13/2017 21:58,,Race Bank,,,
turbine,Sea Installer,6/14/2017 3:48,6/15/2017 8:02,,Race Bank,,,
turbine,Sea Installer,6/15/2017 11:01,6/17/2017 9:00,,Race Bank,,,
turbine,Sea Installer,6/20/2017 10:04,6/22/2017 6:01,,Race Bank,,,
turbine,Sea Installer,6/22/2017 16:48,6/23/2017 9:05,,Race Bank,,,
turbine,Sea Installer,6/24/2017 5:45,6/24/2017 11:00,,Race Bank,,,
turbine,Sea Installer,6/25/2017 11:42,6/26/2017 22:00,,Race Bank,,,
turbine,Sea Installer,6/30/2017 9:08,7/1/2017 20:08,,Race Bank,,,
turbine,Sea Installer,7/20/2017 10:08,7/21/2017 21:00,,Race Bank,,,
turbine,Sea Installer,7/21/2017 23:00,7/22/2017 22:00,,Race Bank,,,
turbine,Sea Installer,7/23/2017 0:04,7/24/2017 3:29,,Race Bank,,,
turbine,Sea Installer,7/25/2017 12:59,7/26/2017 10:00,,Race Bank,,,
turbine,Sea Installer,7/29/2017 9:11,7/30/2017 10:34,,Race Bank,,,
turbine,Sea Installer,7/30/2017 15:21,7/31/2017 14:06,,Race Bank,,,
turbine,Sea Installer,7/31/2017 17:08,8/1/2017 23:09,,Race Bank,,,
turbine,Sea Installer,8/2/2017 1:00,8/5/2017 7:08,,Race Bank,,,
turbine,Sea Installer,8/7/2017 15:58,8/8/2017 11:17,,Race Bank,,,
turbine,Sea Installer,8/8/2017 13:00,8/10/2017 15:00,,Race Bank,,,
turbine,Sea Installer,8/10/2017 16:00,8/11/2017 17:14,,Race Bank,,,
turbine,Sea Installer,8/12/2017 0:02,8/13/2017 0:00,,Race Bank,,,
turbine,Sea Installer,8/15/2017 6:03,8/16/2017 5:00,,Race Bank,,,
turbine,Sea Installer,8/17/2017 7:39,8/18/2017 4:00,,Race Bank,,,
turbine,Sea Installer,8/18/2017 21:56,8/20/2017 22:00,,Race Bank,,,
turbine,Sea Installer,8/23/2017 3:00,8/25/2017 0:00,,Race Bank,,,
turbine,Sea Installer,8/25/2017 5:37,8/26/2017 6:32,,Race Bank,,,
turbine,Sea Installer,8/26/2017 9:02,8/27/2017 7:09,,Race Bank,,,
turbine,Sea Installer,8/27/2017 10:01,8/28/2017 12:00,,Race Bank,,,
turbine,Sea Installer,8/30/2017 18:32,8/31/2017 22:00,,Race Bank,,,
turbine,Sea Installer,8/31/2017 23:57,9/2/2017 4:13,,Race Bank,,,
turbine,Sea Installer,9/2/2017 6:00,9/3/2017 3:00,,Race Bank,,,
turbine,Sea Installer,9/3/2017 6:00,9/4/2017 1:44,,Race Bank,,,
turbine,Sea Installer,9/8/2017 14:20,9/9/2017 13:00,,Race Bank,,,
turbine,Sea Installer,9/9/2017 17:58,9/12/2017 6:57,,Race Bank,,,
turbine,Sea Installer,9/12/2017 11:01,9/15/2017 23:00,,Race Bank,,,
turbine,Sea Installer,9/16/2017 2:37,9/17/2017 8:00,,Race Bank,,,
turbine,Sea Installer,9/20/2017 13:19,9/21/2017 23:00,,Race Bank,,,
turbine,Sea Installer,9/22/2017 1:00,9/23/2017 0:00,,Race Bank,,,
turbine,Sea Installer,9/23/2017 2:27,9/24/2017 1:00,,Race Bank,,,
turbine,Sea Installer,9/24/2017 6:22,9/25/2017 8:00,,Race Bank,,,
turbine,Sea Installer,9/28/2017 16:00,9/30/2017 7:01,,Race Bank,,,
turbine,Sea Installer,9/30/2017 8:00,9/30/2017 23:01,,Race Bank,,,
turbine,Sea Installer,10/1/2017 9:38,10/4/2017 0:43,,Race Bank,,,
turbine,Sea Installer,10/7/2017 15:30,10/8/2017 9:26,,Race Bank,,,
